"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"0400b61e-bee0-487d-8a13-b1c935ff9667","Book4.xml","παρθένος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[19]/div[6]/p[1]::371;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[19]/div[6]/p[1]::379","PERSON","","","","","","","","","","",""
"ef122901-699e-431e-a25b-8345d58f94a8","Book4.xml","Γόργος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[19]/div[6]/p[1]::464;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[19]/div[6]/p[1]::470","PERSON","","","","","","","","Q20851109","","",""
"a2ebabeb-758d-45e8-b525-d4aa9e0ef2da","Book4.xml","Ἀριστομένους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[19]/div[6]/p[1]::471;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[19]/div[6]/p[1]::483","PERSON","","","","","","","","Q1258025","","",""
"b00fb934-cdb9-409c-8b30-59f871b96340","Book4.xml","Ἀριστομένης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[19]/div[6]/p[1]::495;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[19]/div[6]/p[1]::506","PERSON","","","","","","","","Q1258025","","",""
"b21978fd-2547-4fd8-89bb-c4d2b65e6b96","Book4.xml","Γόργῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[19]/div[6]/p[1]::537;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[19]/div[6]/p[1]::542","PERSON","","","","","","","","Q20851109","","",""
"7fa4d64c-081a-448a-8d72-d95460faeb6f","Book4.xml","Εἶραν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::39;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::44","PLACE","http://topostext.org/place/374219UEir","Eira (Messenia)","","37.4009","21.9327","","VERIFIED","built|settlement","","",""
"65bf0fb3-9ff2-47b7-b31a-37e234951c73","Book4.xml","Μεσσηνίους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::85;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::95","PLACE","http://topostext.org/place/372219PMes","Messene (Messenia)","","37.1779","21.9195","","VERIFIED","historical|person|proxy","","",""
"7d2cfd7d-c561-4a7f-9cbe-01a816295bf8","Book4.xml","Ἀριστομένει","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::129;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::140","PERSON","","","","","","","","Q1258025","","",""
"0a296443-f331-4a82-87e3-558934ec71ea","Book4.xml","Θεόκλῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::145;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::151","PERSON","","","","","","","","Q31790263","","",""
"56dc37cd-14b3-4a4b-b186-3763f0713889","Book4.xml","Δελφοὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::188;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::195","PLACE","http://dare.ht.lu.se/places/21949","Delphi/Delphoi, Delphi|Delphi","-0750/2100","38.482289","22.501169","sanctuary,settlement","VERIFIED","built|hieron","","",""
"93bbd919-1599-414d-899d-f9b1cb45fc29","Book4.xml","εἶπεν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::263;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::268","","","","","","","","","work|oracle","","",""
"77330d56-bbb9-4713-a996-d0770f8ce663","Book4.xml","Πυθία","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::271;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]::276","PERSON","","","","","","","","Q220344","","",""
