"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"d9d27f13-9cdf-4273-ab8b-ef7c180fbd79","Book9.xml","Βοιωτούς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::325;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::333","PLACE","http://pleiades.stoa.org/places/540689","Boeotia","-0550/0300","38.34668803333333","23.184677533333332","region","VERIFIED","proxy","","",""
"0b245a97-1780-4559-a13d-462c75f7af78","Book9.xml","Διονύσου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::335;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::343","PERSON","","","","","","","","Dionysos|Q41680","Dionysos","",""
"57311261-ea91-4820-ae08-8669279ab24a","Book9.xml","ἐνταῦθα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::347;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::354","PLACE","http://pleiades.stoa.org/places/540906","Larymna, Kastri/Larmes|Larymna","-0750/0640","38.566","23.288","settlement","VERIFIED","built|lx: entautha|Paus","","",""
"3eff487f-6784-4426-a9ed-5e2073677ed8","Book9.xml","ναὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::355;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::359","PLACE","","","","","","","NOT_IDENTIFIABLE","built|naos|Paus|Dionysos","Temple of Dionysos in Larymna","",""
"87dcfda6-af24-49a5-930a-81c3dfaafc22","Book9.xml","ἄγαλμα ὀρθὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::364;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::376","PLACE","http://arachne.dainst.org/entity/3586955","Cult image: Dionysos  Larymna (Paus. 9.23.7)","","38.562271","23.278928","","VERIFIED","object|agalma|Paus|Dionysos|tr - poieō","Agalma of Dionsysos in his temple at Larymna","",""
"d7080c09-f5fb-4d99-825b-a5dabebf834d","Book9.xml","πεποίηται","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::377;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::386","","","","","","","","","trx: poieō","","",""
"4fffb6e3-90e7-4bbd-b176-f964e68c74d2","Book9.xml","λιμὴν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::388;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::393","PLACE","","","","","","","NOT_IDENTIFIABLE","built|limên|Paus","Harbor of Larymna, deep close in (agchibathês).","",""
"9db47ca1-5b95-4f3e-bffa-3cc88bb2a194","Book9.xml","τὰ ὄρη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::425;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::431","PLACE","","","","","","","NOT_IDENTIFIABLE","physical|oros|Paus|agency|i - parechō|t - present","mountains above Larymna","",""
"72f7b312-038a-4fae-b4dd-79b25467e810","Book9.xml","πόλιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::444;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::449","PLACE","http://pleiades.stoa.org/places/540906","Larymna, Kastri/Larmes|Larymna","-0750/0640","38.566","23.288","settlement","VERIFIED","built|polis|Paus|t - present","","",""
"89a7abfe-efcb-4e5d-8ec3-b1f51e089eb3","Book9.xml","παρέχεται","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::454;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::463","","","","","","","","","ix: parechō","","",""
