"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"a0d57070-c819-460c-9032-c0ba546ad4da","1.1 - 5.5: approaching Athens","κορυφῇ τῆς ἄκρας","from=/tei/text/body/div/div/div[1]/div[1]/p::186;to=/tei/text/body/div/div/div[1]/div[1]/p::202","PLACE","http://topostext.org/place/376240LSou","Sounion cape (Attica)","","37.6498","24.0247","","VERIFIED","physical|koruphe|Paus|f - narratee","The peak of the promontory","",""
"0fd45d49-7d0b-4ab1-9fcf-c2b02b9c926e","1.1 - 5.5: approaching Athens","πλέοντι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::204;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::211","EVENT","","","","","","","","third-person|narratee|m - pleō|mx: pleō","","",""
"ac21906d-3bad-4ce3-a224-88b71369183a","1.1 - 5.5: approaching Athens","Λαύριόν","from=/tei/text/body/div/div/div[1]/div[1]/p::227;to=/tei/text/body/div/div/div[1]/div[1]/p::234","PLACE","http://pleiades.stoa.org/places/580010","Laureion","","37.712252","24.039891","region","VERIFIED","built|deme|Paus|f - narratee","","",""
"0de5a29d-f4cb-45db-bd80-541ff9774cda","1.1 - 5.5: approaching Athens","ἔνθα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::245;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::249","PLACE","http://pleiades.stoa.org/places/580010","Laureion","","37.712252","24.039891","region","VERIFIED","built|deme|lx: entha|t - pote|t - Persian War","","",""
"28f4aa4f-74db-4009-b35f-746a58693875","1.1 - 5.5: approaching Athens","ποτὲ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::250;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::254","","","","","","","","","tx: pote","","",""
"6298e3c9-e89c-4afd-80b0-fb614014b1e9","1.1 - 5.5: approaching Athens","Ἀθηναίοις","from=/tei/text/body/div/div/div[1]/div[1]/p::255;to=/tei/text/body/div/div/div[1]/div[1]/p::264","PLACE","http://pleiades.stoa.org/places/579885","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","proxy|t - pote|t - Persian War","","",""
"9537cb60-c3ee-4398-8248-92b20133f788","1.1 - 5.5: approaching Athens","ἀργύρου μέταλλα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::268;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::283","PLACE","http://pleiades.stoa.org/places/963101137","Mine of Laureion","","37.697557","24.032676","mine","VERIFIED","built|metallon|t - pote|t - Persian War","","",""
"7fd2a05e-c5d0-4435-88dd-ec42c755ce5e","1.1 - 5.5: approaching Athens","Πατρόκλου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::312;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::321","PLACE","http://pleiades.stoa.org/places/580060","Patroklou Charax (island)","-0550/0300","37.625","23.875","island","VERIFIED","physical|nesos|Paus|f - narratee|n - kaleō","deserted - before (the reason it was chosen) or after (the fortifications falling into disrepair?)","",""
"d3699e13-985c-4f3a-9826-cdd7c3ce2e84","1.1 - 5.5: approaching Athens","καλουμένη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::322;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::331","","","","","","","","","nx: kaleō","","",""
"385accc3-e909-41a4-9fd8-4afd94c11a88","1.1 - 5.5: approaching Athens","τεῖχος","from=/tei/text/body/div/div/div[1]/div[1]/p::333;to=/tei/text/body/div/div/div[1]/div[1]/p::339","PLACE","","","","","","","NOT_IDENTIFIABLE","built|teichos|t - Macedonian War|b - Patroklos","wall, Patroklos island","",""
"63fb3733-a8d2-4c17-8633-0956b50af27b","1.1 - 5.5: approaching Athens","ᾠκοδομήσατο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::344;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::355","","","","","","","","","trx: oikodomeō","","",""
"ef2e7f3e-cf0e-4bb3-8218-5d57b3199496","1.1 - 5.5: approaching Athens","αὐτῇ","from=/tei/text/body/div/div/div[1]/div[1]/p::359;to=/tei/text/body/div/div/div[1]/div[1]/p::363","PLACE","http://pleiades.stoa.org/places/580060","Patroklou Charax (island)","-0550/0300","37.625","23.875","island","VERIFIED","physical|island|t - Macedonian War|b - Patroklos","","",""
"4610474a-3e7e-4106-9fb4-0c198f97610a","1.1 - 5.5: approaching Athens","χάρακα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::368;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::374","PLACE","","","","","","","UNVERIFIED","built|charax|t - Macedonian War|b - Patroklos","palisade, Patroklos island","",""
"290b759d-fb6e-40fa-bcf1-d818695c3171","1.1 - 5.5: approaching Athens","ἐβάλετο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::375;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::382","","","","","","","","","trx: ballō","","",""
"35c946db-dd3f-4fae-936f-ea6806f02489","1.1 - 5.5: approaching Athens","Πάτροκλος","from=/tei/text/body/div/div/div[1]/div[1]/p::383;to=/tei/text/body/div/div/div[1]/div[1]/p::392","PERSON","","","","","","","","t - Macedonian War|tr - oikodomēo","Q762982","",""
"d485f593-b7ce-40d0-bdfd-6e346aaa9c6e","1.1 - 5.5: approaching Athens","ὃς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::394;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::396","PERSON","","","","","","","","t - Macedonian War|s - nauarchos|m - pleō","Patroklos, Q762982","",""
"a446e797-85c5-4056-902f-904d22699b90","1.1 - 5.5: approaching Athens","ὑπέπλει","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::407;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::414","","","","","","","","","mx: pleō","","",""
"5ea63571-b9bf-4e54-a16a-e237691322ed","1.1 - 5.5: approaching Athens","Αἰγυπτίαις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::424;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::434","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","proxy|t - Macedonian War","","",""
"7b0ea5d7-a5ab-4d4f-805b-d3a9defed398","1.1 - 5.5: approaching Athens","Πτολεμαῖος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::439;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::449","PERSON","","","","","","","","t - Macedonian War|i - stellō","Ptolemy II Philadelphos, Q39576","",""
"c3e833ec-df04-421a-8de5-8008b7ad89f0","1.1 - 5.5: approaching Athens","Πτολεμαίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]/add[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::462","PERSON","","","","","","","","","Ptolemy I Soter, Q168261","",""
"ec4f8e9a-c161-4840-8e1b-a83ce8fd3455","1.1 - 5.5: approaching Athens","Λάγου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::467;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::472","PERSON","","","","","","","","","Q718154","",""
"e7c57a22-1a51-4ea0-a66b-c159cadd50a5","1.1 - 5.5: approaching Athens","ἔστειλεν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::482;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::490","","","","","","","","","ix: stellō","","",""
"2522342c-a0b3-40c6-ad55-5ab32c3828a8","1.1 - 5.5: approaching Athens","Ἀθηναίοις","from=/tei/text/body/div/div/div[1]/div[1]/p::491;to=/tei/text/body/div/div/div[1]/div[1]/p::500","PLACE","http://pleiades.stoa.org/places/579885","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","proxy|t - Macedonian War","","",""
"946009f4-6f3b-4ea9-ad38-9dcbde26a734","1.1 - 5.5: approaching Athens","σφίσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::506;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::512","PLACE","http://pleiades.stoa.org/places/579885","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","proxy|t - Macedonian War","","",""
