"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"d0c76824-1ba1-475d-b38a-05277e8859af","Book5.xml","Ἀπόλλωνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[10]/p[1]::319;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[10]/p[1]::328","PERSON","","","","","","","","Q37340","","",""
"0eb3806c-ba6f-4699-bdfe-35a08121d21f","Book5.xml","Ἀπόλλωνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[10]/p[1]::347;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[10]/p[1]::355","PERSON","","","","","","","","Q37340","","",""
"f0cd5f70-ba57-4b79-b4ee-9bf11d889c61","Book5.xml","Ὀλυμπικὰς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[10]/p[1]::370;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[10]/p[1]::379","PLACE","http://dare.ht.lu.se/places/21945","Olympia, Archaia Olympia|Olympia","-0750/0300","37.637849","21.630126","palaistra,sanctuary,temple-2","VERIFIED","Olympic games","","",""
"3d8381d0-b546-4eb4-aefc-c53a4c6082cc","Book5.xml","Κλύμενον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::18;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::26","PERSON","","","","","","","","Q16663935","","",""
"3995d0f3-b5be-4bfe-926c-db217ba75c64","Book5.xml","Κάρδυος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::31;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::38","PERSON","","","","","","","","Cardys|WD","","",""
"c3539a47-5c77-4aa8-8377-80c5e8238c22","Book5.xml","Δευκαλίωνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::86;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::97","PERSON","","","","","","","","mythical|male|Q207715","","",""
"1606979f-40c2-44c8-9e85-e13688f53d78","Book5.xml","Ἕλλησιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::101;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::108","PLACE","","","","","","","NOT_IDENTIFIABLE","adjective|ethnic|Greek|proxy","Greek games|Hellenes","",""
"2b9fa454-3fed-47aa-9ed5-e86969519fd4","Book5.xml","Κρήτης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::130;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::136","PLACE","http://pleiades.stoa.org/places/589748","Creta (island)","-0750/2100","35.21984439173344","24.995769971494504","island","VERIFIED","regional","","",""
"12574f49-3456-4012-90c4-af265f4b709d","Book5.xml","Ἡρακλέους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::148;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::157","PERSON","","","","","","","","Q106803123","","",""
"9db4b39f-e2c6-4aa3-a9e3-210f5d153186","Book5.xml","Ἰδαίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::167;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::173","PLACE","http://dare.ht.lu.se/places/41477","Idaion Antron, Idaion Antron|Idaion Mons/Ida Mons, Psiloritis|Ida(ion) M.|Idaion Antron","-0750/2100","35.2082103","24.8289925","sanctuary,settlement,mountain,cave","VERIFIED","regional","","",""
"765341aa-1c6f-4336-8bbb-9a61ea4061c0","Book5.xml","Ὀλυμπίᾳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::191;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::198","PLACE","http://dare.ht.lu.se/places/21945","Olympia, Archaia Olympia|Olympia","-0750/0300","37.637849","21.630126","palaistra,sanctuary,temple-2","VERIFIED","built|hieron","","",""
"d9d72674-1703-4f75-92c5-e846942fc5b8","Book5.xml","Ἡρακλεῖ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::237;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::244","PERSON","","","","","","","","Q106803123","","",""
"3576fde1-efc4-40bf-b27f-499014c9e743","Book5.xml","βωμόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::276;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::281","PLACE","","","","","","","NOT_IDENTIFIABLE","built|bômos","Altar of Heracles of Ida and the other Curetes, dedicated at Olympia by Clymenus, son of Cardys.","",""
"8c8a0e23-5cba-4a35-9856-40b8078850b5","Book5.xml","Παραστάτην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::283;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::293","","","","","","","","","epiclesis|Parastates|Q107040833","","",""
"0d09e7ea-6198-44d5-9991-3beae751c144","Book5.xml","Ἡρακλεῖ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::307;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::314","PERSON","","","","","","","","Q106803123","","",""
"ed053f77-f532-40df-81e5-4dd0c192f5a6","Book5.xml","Ἐνδυμίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::324;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::332","PERSON","","","","","","","","mythical|male|Q272047","","",""
"437401ac-4a1f-4b5e-8dde-4cf695d9c5c5","Book5.xml","Ἀεθλίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::338;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::345","PERSON","","","","","","","","mythical|male|king|Aethlius|Q381931","","",""
"52c18793-2ee9-4d60-8d3f-d40a584e388a","Book5.xml","Κλύμενόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::346;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::354","PERSON","","","","","","","","Q16663935","","",""
"795ac36d-2c27-4894-8609-4f0dc4b2f2a1","Book5.xml","Ὀλυμπίᾳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::405;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::412","PLACE","http://dare.ht.lu.se/places/21945","Olympia, Archaia Olympia|Olympia","-0750/0300","37.637849","21.630126","palaistra,sanctuary,temple-2","VERIFIED","built|hieron","","",""
"cdebe8ce-6e03-4d65-999d-7ac31f1f0928","Book5.xml","Πέλοψ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::5","PERSON","","","","","","","","Pelops|Q192485","","",""
"b7cf6b13-4643-4600-a997-dd439d1b2020","Book5.xml","Ἐνδυμίωνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::36;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::45","PERSON","","","","","","","","mythical|male|Q272047","","",""
"92c74c87-6c19-4c37-a26a-3c05346c41ec","Book5.xml","ἀγῶνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::50;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::55","","","","","","","","","Olympic games","","",""
"69f525f7-b096-4f6a-9923-26fadda90347","Book5.xml","Ὀλυμπίῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::59;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::66","","","","","","","","","epiclesis|Olympian Zeus|Q106460486","","",""
"7d007d79-658d-4b57-8b2f-46034afbe5a8","Book5.xml","Διὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::67;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::70","PERSON","","","","","","","","Zeus|Q34201","","",""
"e9ca08c4-2818-46ee-9251-c469db2bfce7","Book5.xml","Πέλοπος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::117;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::124","PERSON","","","","","","","","Pelops|Q192485","","",""
"cce2eaec-4095-40af-ba73-9e7d39140d19","Book5.xml","Ἤλιδος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::155;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::161","PLACE","http://dare.ht.lu.se/places/21944","Elis, Elis|Elis","-0750/0300","37.89131","21.37493","theatre,settlement","VERIFIED","built|settlement","","",""
"91809796-3091-4c3f-864f-ebcf4b6c00e7","Book5.xml","Πελοπόννησον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::182;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::194","PLACE","http://pleiades.stoa.org/places/570577","Peloponnesus/Peloponnesos/Peloponnese","-0550/0640","37.25289777692308","22.312752688461543","peninsula,region","VERIFIED","regional","","",""
"dac58807-abc0-456c-b86e-eee6975e436b","Book5.xml","Ἀμυθάων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::196;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::203","PERSON","","","","","","","","Amythaon|Q482134","","",""
"da0676fe-8e83-4012-89df-df5af5fcdabe","Book5.xml","Κρηθέως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::206;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::213","PERSON","","","","","","","","Q869665","","",""
"16c1208a-92c9-4c53-b3a0-ddf8ede1fa7f","Book5.xml","Ἐνδυμίωνι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::214;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::223","PERSON","","","","","","","","mythical|male|Q272047","","",""
"a99a0f86-71de-4e09-9e37-96ac5547d1a3","Book5.xml","Ἀέθλιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::263;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::270","PERSON","","","","","","","","Aethlius|Q381931","","",""
"22c91c08-f0c4-4545-9459-ca42d0bb9b1e","Book5.xml","Αἰόλου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::271;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::277","PERSON","","","","","","","","Aeolus|Q10396307","","",""
