"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"c1110621-5d3c-4b3d-8ab2-21d0ff2ce50e","5.6-11.2","τὸ δὲ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::554;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::559","PLACE","","","","","","","NOT_IDENTIFIABLE","built|hieron|Hera|Adrastos","Sanctuary of Hera at Sikyon, made by Adrastos","",""
"ec8772ac-8adf-4479-b107-84945c37e8cc","5.6-11.2","Ἥρας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::570;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::574","PERSON","","","","","","","","Q38012","","",""
"82f0765e-84c2-4da4-baec-9f482252fabb","5.6-11.2","Ἄδραστον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::575;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::583","PERSON","","","","","","","","mythical|Argive|proxy|Q223152","","",""
"d288934e-2da6-4c6c-a921-d60392191398","5.6-11.2","βωμοὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::618;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::624","PLACE","","","","","","","NOT_IDENTIFIABLE","built|bômos|Pan and Helios|Paus","Altars to Pan and Helios at Sikyon","",""
"c0d80807-01ab-4b1a-9f8d-f57f7291306a","5.6-11.2","ὄπισθεν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::628;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::635","","","","","","","","","locative","","",""
"78da170c-42ad-492d-a364-abac1db82678","5.6-11.2","τοῦ Ἡραίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::636;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::646","PLACE","","","","","","","NOT_IDENTIFIABLE","built|hieron|Heraion|Paus","Sanctuary of Hera at Sikyon","",""
"c3aca907-2ed6-4d30-a90c-fbd0825fefbd","5.6-11.2","Πανὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::655;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::659","PERSON","","","","","","","","god|male|Q132582","","",""
"df063255-bb51-4b26-8a43-44e781bd6bc2","5.6-11.2","Ἡλίῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::672;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::676","PERSON","","","","","","","","Q134270","","",""
"6789c273-a234-4a3a-9560-8240b18d5623","5.6-11.2","λίθου λευκοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::680;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::692","","","","","","","","","material|marble","","",""
"0cba8b09-83d0-42ec-9372-1b9c66183593","5.6-11.2","τὸ πεδίον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::23;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::32","PLACE","","","","","","","NOT_IDENTIFIABLE","physical|pedion|Paus","Plain below Sikyon","",""
"3089714d-7687-4ac3-8e45-a3851b5506cf","5.6-11.2","ἱερόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::34;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::39","PLACE","","","","","","","NOT_IDENTIFIABLE","built|hieron|Demeter|Paus","Sanctuary of Demeter in plain below Sikyon","",""
"8bc9cb90-d12a-4c2f-9fd7-338eee65b5d4","5.6-11.2","Δήμητρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::54;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::62","PERSON","","","","","","","","Q40730","","",""
"cd26a042-f21a-4962-9753-e058483f8b57","5.6-11.2","Πλημναῖον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::86;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::95","PERSON","","","","","","","","Q44060","","",""
"88072568-c72f-4c62-a229-3dff37aa117c","5.6-11.2","τοῦ παιδὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::120;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::130","PERSON","","","","","","","","mythical|male|son of Plêmnaios|Q1554419","","",""
"4fe99231-9756-48f7-8b50-2b156f6fda2c","5.6-11.2","τοῦ δὲ ἱεροῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::143;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::155","PLACE","","","","","","","NOT_IDENTIFIABLE","built|hieron|Hera|Paus","Sanctuary of Hera at Sikyon","",""
"277d75cc-d383-4ae2-a9a5-89a351b64d94","5.6-11.2","Ἥρας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::160;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::164","PERSON","","","","","","","","Q38012","","",""
"8376202d-8255-4ecb-a0ee-4387ec54e59c","5.6-11.2","Ἄδραστος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::178;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::186","PERSON","","","","","","","","mythical|Argive|proxy|Q223152","","",""
"d05b00a7-e799-4499-a72d-5e57d6aab53d","5.6-11.2","ἀπωτέρω","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::195;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::202","","","","","","","","","locative|further","","",""
"34f0b010-4b65-4086-99be-08346d24c9c8","5.6-11.2","Καρνείου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::203;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::211","","","","","","","","","epiklesis|Apollo|Karneios|Q671534","","",""
"8d7ab774-84fd-417a-b87e-476e46981226","5.6-11.2","ναός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::212;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::216","PLACE","","","","","","","NOT_IDENTIFIABLE","built|naos|Apollo Karneios|Paus","Temple of Apollo Karneios at Sikyon","",""
"175fcf09-95d8-411d-9346-a53ee1d34dd6","5.6-11.2","Ἀπόλλωνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::223;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::232","PERSON","","","","","","","","god|male|Q37340","Apollo","",""
"ea81be4c-b16b-4577-ad93-be36bbb64749","5.6-11.2","κίονες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::234;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::240","PLACE","","","","","","","NOT_IDENTIFIABLE","built|kiones: part of temple|Apollo Karneios|Paus","pillars of the temple of Apollo Karneios","",""
"7673b25a-a51e-4cdf-8513-2c6cba6402c5","5.6-11.2","τοίχους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::269;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::276","PLACE","","","","","","","NOT_IDENTIFIABLE","built|toichoi: part of temple|Apollo Karneios|Paus","Walls of the temple of Apollo Karneios in Sikyon","",""
"4d11682e-fee6-4413-9ea0-137a6cce57fd","5.6-11.2","ὄροφον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::292;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::298","PLACE","","","","","","","NOT_IDENTIFIABLE","built|orophos: part of temple|Apollo Karneios|Paus","roof of the temple of Apollo Karneios at Sikyon","",""
"d8fe8515-989a-44ca-b75a-9e48e0042a3a","5.6-11.2","τῷ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::329;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::331","PLACE","","","","","","","NOT_IDENTIFIABLE","built|temple|Hera Prodromia|Paus","Temple of Hera Prodromia at Sikyon","",""
"a6aa24ab-23b8-4b0f-922f-161eeb9dbc3f","5.6-11.2","Προδρομίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::336;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::346","","","","","","","","","epiklêsis|Hera|Prodromia|Q107355018","","",""
"801e3c6f-bd22-45a8-ad12-d5e90be830d0","5.6-11.2","Προδρομίας Ἥρας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::336;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::351","PERSON","","","","","","","","Q38012|Prodromia|Hera","","",""
"ffaacca0-2df5-4f7f-b444-bcae18d37049","5.6-11.2","Φάλκης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::367;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::373","PERSON","","","","","","","","Q2147429","","",""
"638b9af1-9cb4-4c94-b989-122b0c7d6921","5.6-11.2","Τημένου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::385;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::392","PERSON","","","","","","","","Q636796","","",""
"52aa3b18-4958-42dd-98a9-f42a757cf6f1","5.6-11.2","τῆς ὁδοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::394;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::402","PLACE","","","","","","","NOT_IDENTIFIABLE","built|hodos|Paus","Road to Sikyon","",""
"f5b0d149-55dc-4ff5-81bc-69851afdf9a0","5.6-11.2","Σικυῶνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::413;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::420","PLACE","http://pleiades.stoa.org/places/570668","Sicyon, Vasiliko|Sicyon/Demetrias","-0750/0300","37.98336","22.71135","settlement","VERIFIED","built|settlement|Paus","","",""
"4b09ac3e-900d-4cb6-b07a-4497c31a5bd3","5.6-11.2","Ἥραν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::421;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::425","PERSON","","","","","","","","Q38012","","",""
"3361e9f2-1806-470b-9f83-e2c2c60dc690","11.3-14.4","Σικυῶνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::3;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::11","PLACE","http://pleiades.stoa.org/places/570668","Sicyon, Vasiliko|Sicyon/Demetrias","-0750/0300","37.98336","22.71135","settlement","VERIFIED","built|settlement|Paus","","",""
"2d248d13-665a-4651-93db-ca0bc0bb272f","11.3-14.4","τὴν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::15;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::18","PLACE","","","","","","","NOT_IDENTIFIABLE","built|hodos|Paus","Direct road from Sikyon to Phlious","",""
"5c016248-c29e-4e58-b6ff-083954314d97","11.3-14.4","Φλιοῦντα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::32;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::40","PLACE","http://pleiades.stoa.org/places/570602","Phleious/Phlious, Phlius, Nemea|Phleious","-0750/0300","37.846299","22.649131","settlement","VERIFIED","built|settlement|Paus","","",""
"48a10ace-97b3-40e4-9543-968bdd9f7dd3","11.3-14.4","τῆς ὁδοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::68;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::76","PLACE","","","","","","","NOT_IDENTIFIABLE","built|hodos","Straight road from Sikyon to Phlious","",""
"71d06261-c376-4800-94f3-a508155a5794","11.3-14.4","δέκα μάλιστα ἐκτραπεῖσι στάδια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::77;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::107","","","","","","","","","distance|stades|10","","",""
"a48215b4-a69d-4043-a44f-c3a2dfa3b42b","11.3-14.4","Πυραία","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::109;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::115","PLACE","http://pleiades.stoa.org/places/573491","Pyraia","-0030/0300","","","unlocated,grove","VERIFIED","physical|alsos|Paus","Pyraia grove 10 stades left of Sikyon-Phlious road","",""
"2a746486-27ed-48d7-b8ef-704d58fc090b","11.3-14.4","ἱερὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::140;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::145","PLACE","","","","","","","NOT_IDENTIFIABLE","built|hieron|Demeter Protectress and Kore|Paus","Sanctuary of Demeter Prostasia and Kore, on the left of the road from Sikyon to Phlious, and just about 10 stades from it","",""
"e3affca7-daba-4ab9-82c2-353f6cafac86","11.3-14.4","αὐτῷ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::152;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::156","PLACE","","","","","","","NOT_IDENTIFIABLE","physical|Pyraia alsos|Paus","Pyraia grove 10 stades left of Sikyon-Phlious road","",""
"85ba7654-7155-4884-bc28-4527c6fbab13","11.3-14.4","Προστασίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::157;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::167","","","","","","","","","Q107294383|epiklêsis|Demeter|Prostasia","","",""
"695ac021-be9e-471e-9777-188f33ce6310","11.3-14.4","Δήμητρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::168;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::176","PERSON","","","","","","","","Q40730|Demeter|Prostasia","","",""
"f7302547-8a8f-4b83-aef6-6f240e4d2fce","11.3-14.4","Κόρης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::181;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::186","PERSON","","","","","","","","Q45967","","",""
"b1b46cd6-bb65-4f07-ae15-f6810d51c69e","11.3-14.4","ἄνδρες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::209;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::215","PERSON","","","","","","","","group|proxy|Sicyonian men","","",""
"c52a912d-7741-426b-b022-34e57f82f0f6","11.3-14.4","ἑορτὴν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::216;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::222","EVENT","","","","","","","","heortê","Festival for men in the sanctuary of Demeter Protectress and the Maid in the Pyraea grove","",""
"afb49594-0ccb-4714-a90a-edde1679b736","11.3-14.4","τὸν δὲ Νυμφῶνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::231;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::245","PLACE","","","","","","","NOT_IDENTIFIABLE","built|Nymphon|Paus","Nymphon building in santuary of Demeter Prostasia","",""
"83021e12-7225-4c8e-8201-dd3e79d6d2ef","11.3-14.4","γυναιξὶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::262;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::270","PERSON","","","","","","","","group|proxy|Sicyonian women","","",""
"9b49e6c8-6d01-49c5-bed1-3a9655c9f4b9","11.3-14.4","ἑορτάζειν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::271;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::280","EVENT","","","","","","","","heortê","Festival for women only, in the Nymphon temple,  in the sanctuary of Hera Protectress and the Maid, in the Pyraea grove, on the direct road from Sicyon to Phlious","",""
"db67ca11-ab8a-4728-ae54-6ec36f061ea2","11.3-14.4","Διονύσου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::305;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::313","PLACE","http://arachne.dainst.org/entity/3888098","Statue: Dionysos  Sikyon (Paus. 2.11.3)","","37.983516","22.713665","","VERIFIED","object|agalma|Dionysus|Q41680","","",""
"3f291cd4-3092-4207-ac1b-8591dacd5d02","11.3-14.4","Δήμητρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::318;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::326","PLACE","http://arachne.dainst.org/entity/3888099","Statue: Demeter Prostasia  Sikyon (Paus. 2.11.3)","","37.983516","22.713665","","VERIFIED","object|statue|Demeter Prostasia|Q40730","","",""
"02486dbd-7d45-4f5e-8bba-5368dca40d36","11.3-14.4","Κόρης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::331;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::336","PERSON","","","","","","","","Q45967","","",""
"c825cf16-9923-40da-964d-433c141b23ae","11.3-14.4","πρόσωπα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::340;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::347","PLACE","","","","","","","NOT_IDENTIFIABLE","object|part of statue: prosopon","Exposed faces of the statues of Dionysus, Demeter and Kore in Nymphon on the road to Phlious","",""
"98315713-47c0-4ed7-9730-08bb084a3f00","11.3-14.4","τῷ Νυμφῶνί","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::360;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::370","PLACE","","","","","","","NOT_IDENTIFIABLE","built|Nymphon|Paus","Nymphon building in Demeter sanctuary on Phlious road","",""
"2331c888-99fd-4e7a-96da-954e9c3565b4","11.3-14.4","Τιτάνην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::386;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::393","PLACE","http://pleiades.stoa.org/places/570741","Titane, Titane|Titane","-0750/0300","37.92049","22.62501","settlement","VERIFIED","built|settlement|Paus","","",""
"c8475acc-a103-43d3-8d5a-85921edfb970","11.3-14.4","ὁδὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::394;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::398","PLACE","","","","","","","NOT_IDENTIFIABLE","built|hodos|Paus","Road from Sikyon to Titane (described as too narrow to be used by caarriages drawn by a yoke)","",""
"8f24159a-b955-41c6-9f2e-787535647613","11.3-14.4","σταδίων μέν ἐστιν ἑξήκοντα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::399;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::425","","","","","","","","","distance|stades|60","","",""
"9e14506f-2010-42ad-9537-b9640092e131","11.3-14.4","ζεύγεσιν ἄβατος διὰ στενότητα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::430;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::459","","","","","","","","","attribute|impassible for yoked teams","","",""
"fcc49e08-8c4b-42ed-9dec-ffc06b233152","11.3-14.4","σταδίους δὲ προελθοῦσιν ἐμοὶ δοκεῖν εἴκοσι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::42","","","","","","","","","distance|stades|20","","",""
"75605b08-4e47-42d0-929b-9bbb218f623b","11.3-14.4","τὸν Ἀσωπόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::67;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::77","PLACE","http://pleiades.stoa.org/places/570131","Asopos (river)","","37.75","22.75","river","VERIFIED","physical|river|Paus","","",""
"74d84185-fd78-4e08-ba84-e6952e7fdb76","11.3-14.4","ἄλσος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::85;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::90","PLACE","","","","","","","NOT_IDENTIFIABLE","physical|alsos of oaks|Paus","Grove of oaks on Sikyon - Titane road, on the left after crossing the river Asopos.","",""
"82326c60-6ce0-4736-a022-813dc6a16a26","11.3-14.4","πρίνων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::91;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::97","","","","","","","","","physical|trees|oaks|prinoi","","",""
"fb8feefb-dcd3-4c6d-a57d-a800ffc4c7ca","11.3-14.4","ναὸς θεῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::102;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::111","PLACE","","","","","","","NOT_IDENTIFIABLE","built|naos|Semnai/Eumenides|Paus","Temple of the Eumenides on Sikyon-Titane road","",""
"de4a06af-ef41-4325-a2f0-7c598e907648","11.3-14.4","Ἀθηναῖοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::115;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::123","PLACE","http://pleiades.stoa.org/places/579885","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","historical|Athenians|proxy","","",""
"e911adce-216d-4276-bc67-faf7bb2cdbd4","11.3-14.4","Σεμνὰς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::124;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::130","PERSON","","","","","","","","Q180262","Semnai in Athens, Eumenides in Sicyon","",""
"0995ef69-1ce5-4c61-a00c-72ea5d0ee256","11.3-14.4","Σικυώνιοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::132;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::141","PLACE","http://pleiades.stoa.org/places/570668","Sicyon, Vasiliko|Sicyon/Demetrias","-0750/0300","37.98336","22.71135","settlement","VERIFIED","historical|Sicyonians|proxy","","",""
"f1f56147-e256-40b7-b681-700fa431db98","11.3-14.4","Εὐμενίδας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::145;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::154","PERSON","","","","","","","","Q180262","","",""
"0d9f14b3-1dcf-433b-ad98-d2c4318dd9eb","11.3-14.4","κατὰ δὲ ἔτος ἕκαστον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::167;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::187","","","","","","","","","tx:annually|periodic","","",""
"4078bf67-ac06-490e-880d-7e74d1682497","11.3-14.4","ἑορτὴν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::188;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::194","EVENT","","","","","","","","festival|heortê","Festival in honour of Eumenides in Sicyon","",""
"4ffcb663-52dc-4971-b62c-859a99245eae","11.3-14.4","ἡμέρᾳ μιᾷ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::195;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::204","","","","","","","","","tx:one day|duration","","",""
"a131c8e3-1176-466b-b223-72014f3160e8","11.3-14.4","θύοντες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::219;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::226","EVENT","","","","","","","","sacrifice","sacrifice of pregnant sheep in honour of Eumenides","",""
"2610cdd7-3ad1-4bfe-902d-fc681a15b656","11.3-14.4","πρόβατα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::227;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::234","PERSON","","","","","","","","Q7368","sacrificial victim","",""
"a475d3f7-7ddd-4d27-b6ab-ce0b11a46b2e","11.3-14.4","μελικράτῳ δὲ σπονδῇ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::245;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::264","EVENT","","","","","","","","sponde|libation","libation of honey and water in honour of Eumenides in Sicyon","",""
"ec8477c6-0d80-4fa4-8786-b9b1708642c5","11.3-14.4","ἄνθεσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::269;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::276","EVENT","","","","","","","","dedication","dedication of flowers (instead of garlands) in honour of Eumenides in Sicyon","",""
