"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"83f4d07b-525e-4aff-ad53-27d76df51c53","Book3.xml","Βρασιᾶται","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::231;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::240","PLACE","http://topostext.org/place/371229PPra","Prasiai (Arkadia)","","37.145","22.8882","","VERIFIED","historical|Brasiatai|proxy","","",""
"878dfe62-2d37-4237-b101-e62e11b945d3","Book3.xml","Ἰνώ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::266;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::269","PERSON","","","","","","","","Q223690","","",""
"f2d6fefe-6c3c-41b3-a32e-6e63329c97d2","Book3.xml","Διονύσου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::337;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::345","PERSON","","","","","","","","Q41680","","",""
"d20eafd2-f3fb-4bdd-b681-cdf2cb94eb72","Book3.xml","ἄντρον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::386;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::392","PLACE","","","","","","","NOT_IDENTIFIABLE","antron","Cave at Brasiai where Ino nursed Dionysos","",""
"b377c36a-0e1a-4c5f-851b-ca89eb609a05","Book3.xml","Διόνυσον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::402;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::410","PERSON","","","","","","","","Q41680","","",""
"6bfcc47d-1431-4ac3-b248-bf9e1364f7b6","Book3.xml","Ἰνώ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::419;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::422","PERSON","","","","","","","","Q223690","","",""
"4f2fec46-74ef-4269-845e-df3728141446","Book3.xml","Διονύσου κῆπον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::449;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[4]/p[1]::463","PLACE","","","","","","","NOT_IDENTIFIABLE","pedion","Dionysos' Garden, plain by Brasiai","",""
"67625e20-a9ab-4edd-9037-282e81ff1de6","Book3.xml","τὸ μέν ἐστιν Ἀσκληπιοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::15;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::37","PLACE","","","","","","","NOT_IDENTIFIABLE","built|hieron|Asklepios","Sanctuary of Asklepios at Brasiai","",""
"95114034-b9c5-40c0-acbb-7e5970bf46a2","Book3.xml","τὸ δὲ Ἀχιλλέως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::39;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::53","PLACE","","","","","","","NOT_IDENTIFIABLE","built|hieron|Achilles","Sanctuary of Achilles at Brasiai","",""
"e6853671-5533-45d8-8f91-1cb118064a89","Book3.xml","ἑορτὴν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::59;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::65","EVENT","","","","","","","","heortê|Achilles","Festival for Achilles every year at Brasiai","",""
