"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"12c38377-b5fa-479f-a33c-48b48178fd88","Book8.xml","Τροιζῆνά","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::264;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::272","PLACE","http://dare.ht.lu.se/places/21926","Troizen, Damala|Troizen","-0750/0300","37.50303","23.34845","settlement","VERIFIED","built|polis","","",""
"ffdb8d7d-dbd0-4c81-b4f0-c677745fb4cb","Book8.xml","Ἑρμιόνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::280;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::287","PLACE","http://dare.ht.lu.se/places/21925","Hermione/Hermion, Ermione|Hermion(e)","-0750/0300","37.385218","23.243591","settlement,port","VERIFIED","built|polis","","",""
"c0286635-06c1-41a1-8f57-f54883746570","Book8.xml","κόλπος ἐστὶν ὁ Ἀργολικὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::290;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::314","PLACE","http://topostext.org/place/374229WArg","Argolic Gulf (Argolid)","","37.37","22.9","","VERIFIED","physical|kolpos","","",""
"cb0e7dfa-41b2-48ef-bdda-77de9847fb4f","Book8.xml","Ἀργείας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::339;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::346","PLACE","http://pleiades.stoa.org/places/570104","Argolis","-0750/0300","37.6566371145232","22.92059272180843","region","VERIFIED","regional","Argeia","",""
"8ff7a5d3-6564-4976-ace6-44e355301c8a","Book8.xml","Λακεδαιμονίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::376;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::389","PLACE","http://pleiades.stoa.org/places/570406","Lacedaemon/Laconia","-0750/0300","37.07624042080912","22.46082645177671","region","VERIFIED","historical|Lacedaemonians|proxy","","",""
"6fc7bb0d-0045-4a19-95c6-99ac8c072cdc","Book8.xml","Μεσσηνία","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::421;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::429","PLACE","http://pleiades.stoa.org/places/570480","Messenia","-0750/0300","37.06945533333334","21.9323415","region","VERIFIED","regional","","",""
"94496e48-a8ae-4afb-9af2-ea38410669be","Book8.xml","Μοθώνην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::464;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::471","PLACE","http://dare.ht.lu.se/places/21910","Methone/Mothone, Methoni|Methone/Mothone","-0550/0300","36.817","21.705","settlement","VERIFIED","built|polis","","",""
"20e68360-70e0-4374-92b7-8af3b092c11c","Book8.xml","Πύλον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::476;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::481","PLACE","http://dare.ht.lu.se/places/23297","Pylos/Koryphasion, Pylos|Pylos/Koryphasion","-0750/0640","36.91198","21.69583","settlement","VERIFIED","built|polis","","",""
"258656c9-2eee-45e4-ae71-5f775df61435","Book8.xml","Κυπαρισσιάς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::490;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::501","PLACE","http://dare.ht.lu.se/places/23298","Kyparissia, Kiparissia|Kyparissia","-0750/0300","37.248527","21.681159","settlement","VERIFIED","built|polis","","",""
"e5b32567-b2b6-4996-9aa0-eaee666b8d91","Book8.xml","Λεχαίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::11;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::18","PLACE","http://dare.ht.lu.se/places/21933","Lechaion, Lechaio|Lechaion","-0750/0300","37.93277","22.88807","church,settlement,port","VERIFIED","built|harbor","","",""
