BookID,Place,Links,Lat,Lon,Type,Label,Tags,Comments
4.4.7,Λακωνικῇ,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region,Lacedaemon/Laconia,regional,NULL
4.4.8,Λακεδαίμονα,http://topostext.org/place/371224PSpa,37.0821,22.4237,NULL,"Sparta/Lacedaemon (Lakonia)",built|polis,NULL
4.4.8,Λακεδαιμονίων,http://topostext.org/place/371224PSpa,37.0821,22.4237,NULL,"Sparta/Lacedaemon (Lakonia)",historical|Lacedaemonians|proxy,NULL
4.4.8,Λακεδαιμονίων,http://topostext.org/place/371224PSpa,37.0821,22.4237,NULL,"Sparta/Lacedaemon (Lakonia)",historical|Lacedaemonians|proxy,NULL
4.5.1,Λακεδαιμόνιοι,http://topostext.org/place/371224PSpa,37.0821,22.4237,NULL,"Sparta/Lacedaemon (Lakonia)",historical|Lacedaemonians|proxy,NULL
4.5.1,Μεσσήνιοι,http://topostext.org/place/372218RMes,37.2,21.8,NULL,"Messenia region (Messenia)",historical|Messenians|proxy,NULL
4.5.2,Ἀθήνῃσι,http://dare.ht.lu.se/places/10975,37.971687,23.726464,settlement,"Athenae, Athína|Athenae",built|polis,NULL
4.5.2,Ἀργείοις,http://dare.ht.lu.se/places/21779,37.631561,22.719464,settlement,"Argos, Argos|Argos",historical|Argives|proxy,NULL
4.5.2,"Ἀρείῳ πάγῳ",http://topostext.org/binder/JB0361,37.9724,23.7226,NULL,"Areopagus Council location",built|dikastêrion,NULL
4.5.2,Λακεδαιμονίοις,http://topostext.org/place/371224PSpa,37.0821,22.4237,NULL,"Sparta/Lacedaemon (Lakonia)",historical|Lacedaemonians|proxy,NULL
4.5.3,Ἀργείων,http://dare.ht.lu.se/places/21779,37.631561,22.719464,settlement,"Argos, Argos|Argos",historical|Argives|proxy,NULL
4.5.3,Ἀρκάδων,http://pleiades.stoa.org/places/570102,37.567419268449626,22.165323097346306,region,Arcadia,historical|Arcadians|proxy,NULL
4.5.3,Ἀσίᾳ,http://pleiades.stoa.org/places/837,39.64014749138555,31.033254534661616,"peninsula,region","Asia Minor",regional,NULL
4.5.3,Ἕλληνας,http://pleiades.stoa.org/places/1001896,37.5,22.5,province,Hellas,historical|Hellênes|proxy,NULL
4.5.3,Καρικῇ,http://pleiades.stoa.org/places/1001916,37.5,27.5,province,Karia,regional|epeiros,"continental Karia"
4.5.3,Λακεδαιμονίους,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region,Lacedaemon/Laconia,historical|Lacedaemonians|proxy,NULL
4.5.4,Δελφοῖς,http://dare.ht.lu.se/places/21949,38.482289,22.501169,"sanctuary,settlement","Delphi/Delphoi, Delphi|Delphi",built|hieron,NULL
4.5.4,ἱερὸν,http://pleiades.stoa.org/places/464482219,38.4823167,22.5012215,temple-2,"Temple of Apollo at Delphi",built|sanctuary,NULL
4.5.4,Κασσανδρείᾳ,http://dare.ht.lu.se/places/22703,40.1937,23.3278,settlement,"Poteidaia/Potidaea/Kassandreia, Nea Potidaia|Poteidaia/Kassandreia",built|polis,Cassandreia
4.5.4,Λακεδαιμονίους,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region,Lacedaemon/Laconia,historical|Lacedaemonians|proxy,NULL
4.5.4,Σπάρτῃ,http://dare.ht.lu.se/places/21911,37.08149,22.42454,"theatre,temple,settlement,temple-2","Sparta/Sparte, Sparti|Sparta",built|polis,NULL
4.5.4,Φωκέων,http://pleiades.stoa.org/places/541048,38.25,22.25,unknown,Phocis,historical|Phocians|proxy,NULL
4.5.5,Κασσανδρεῖς,http://topostext.org/place/402233UPot,40.1937,23.3278,NULL,"Poteidaia/Kassandreia (Chalkidike)",proxy|Cassandrians,NULL
4.5.5,Μεσσήνιοι,http://topostext.org/place/372218RMes,37.2,21.8,NULL,"Messenia region (Messenia)",historical|Messenians|proxy,NULL
4.5.5,Μεσσηνίων,http://dare.ht.lu.se/places/21909,37.175491,21.920439,"sanctuary,settlement,fort","Messene, Mavromati|Ithome, Ithomi|Sanctuary of Zeus Ithomatas, Mavromati|Ithome/Thamiai|Messene",historical|Messenians|proxy,NULL
4.5.6,Λακεδαιμονίων,http://topostext.org/place/371224PSpa,37.0821,22.4237,NULL,"Sparta/Lacedaemon (Lakonia)",historical|Lacedaemonians|proxy,NULL
4.5.6,Μεσσηνίων,http://dare.ht.lu.se/places/21909,37.175491,21.920439,"sanctuary,settlement,fort","Messene, Mavromati|Ithome, Ithomi|Sanctuary of Zeus Ithomatas, Mavromati|Ithome/Thamiai|Messene",historical|Messenians|proxy,NULL
4.5.6,Σπάρτην,http://dare.ht.lu.se/places/21911,37.08149,22.42454,"theatre,temple,settlement,temple-2","Sparta/Sparte, Sparti|Sparta",built|polis,NULL
4.5.7,Λακεδαιμόνιοι,http://topostext.org/place/371224PSpa,37.0821,22.4237,NULL,"Sparta/Lacedaemon (Lakonia)",historical|Lacedaemonians|proxy,NULL
4.5.7,Σπάρτην,http://dare.ht.lu.se/places/21911,37.08149,22.42454,"theatre,temple,settlement,temple-2","Sparta/Sparte, Sparti|Sparta",built|polis,NULL
4.5.8,Λακεδαιμόνιοι,http://topostext.org/place/371224PSpa,37.0821,22.4237,NULL,"Sparta/Lacedaemon (Lakonia)",historical|Lacedaemonians|proxy,NULL
4.5.8,Μεσσηνίαν,http://topostext.org/place/372218RMes,37.2,21.8,NULL,"Messenia region (Messenia)",regional,NULL
4.5.8,Μεσσηνίοις,http://topostext.org/place/372218RMes,37.2,21.8,NULL,"Messenia region (Messenia)",historical|Messenians|proxy,NULL
4.5.9,Ἄμφεια,http://topostext.org/place/373221UAmp,37.2642,22.0751,NULL,"Ampheia (Arkadia)",built|polisma,NULL
4.5.9,Ἄμφεια,http://topostext.org/place/373221UAmp,37.2642,22.0751,NULL,"Ampheia (Arkadia)",built|polisma,NULL
4.5.9,Ἄμφειαν,http://topostext.org/place/373221UAmp,37.2642,22.0751,NULL,"Ampheia (Arkadia)",built|polisma,NULL
4.5.9,Λακωνικῇ,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region,Lacedaemon/Laconia,regional,NULL
4.5.9,Μεσσηνίᾳ,http://topostext.org/place/372218RMes,37.2,21.8,NULL,"Messenia region (Messenia)",regional,NULL
4.5.9,Μεσσηνίων,http://dare.ht.lu.se/places/21909,37.175491,21.920439,"sanctuary,settlement,fort","Messene, Mavromati|Ithome, Ithomi|Sanctuary of Zeus Ithomatas, Mavromati|Ithome/Thamiai|Messene",historical|Messenians|proxy,NULL
4.5.10,Ἀθηναίοις,http://dare.ht.lu.se/places/10975,37.971687,23.726464,settlement,"Athenae, Athína|Athenae",historical|Athenians|proxy,NULL
4.5.10,Ἀθήνῃσι,http://dare.ht.lu.se/places/10975,37.971687,23.726464,settlement,"Athenae, Athína|Athenae",built|polis,NULL
4.5.10,Ἀμφείας,http://pleiades.stoa.org/places/570071,37.264193,22.075138,settlement,"Ampheia, Gardiki|Ampheia",built|polisma,NULL
4.5.10,Λακεδαιμόνιοι,http://topostext.org/place/371224PSpa,37.0821,22.4237,NULL,"Sparta/Lacedaemon (Lakonia)",historical|Lacedaemonians|proxy,NULL
4.5.10,Μεσσήνιος,http://topostext.org/place/372219PMes,37.1779,21.9195,NULL,"Messene (Messenia)",proxy|male,NULL
4.5.10,Μεσσηνίους,http://topostext.org/place/372219PMes,37.1779,21.9195,NULL,"Messene (Messenia)",historical|person|proxy,NULL
4.6.1,Βηναῖος,http://pleiades.stoa.org/places/589727,35.001887,25.070865,settlement,"Bene?, Kastellos, Panagia|Bene?",proxy|male,"Bene in Crete, home of Rhianos"
4.6.1,Ἰλίῳ,http://dare.ht.lu.se/places/21153,39.9577,26.23873,settlement,"Ilium/Troia, Hisarlık|Ilium/Troia",built|polis|proxy,"proxy for war"
4.6.1,Λακεδαιμονίων,http://topostext.org/place/371224PSpa,37.0821,22.4237,NULL,"Sparta/Lacedaemon (Lakonia)",historical|Lacedaemonians|proxy,NULL
4.6.1,Μεσσηνίους,http://topostext.org/place/372219PMes,37.1779,21.9195,NULL,"Messene (Messenia)",historical|person|proxy,NULL
4.6.1,Μεσσηνίων,http://dare.ht.lu.se/places/21909,37.175491,21.920439,"sanctuary,settlement,fort","Messene, Mavromati|Ithome, Ithomi|Sanctuary of Zeus Ithomatas, Mavromati|Ithome/Thamiai|Messene",historical|Messenians|proxy,NULL
4.6.1,Πριηνεὺς,http://pleiades.stoa.org/places/599905,37.66,27.298333,"theatre,settlement,temple-2","Priene/‘Lince’?, Güllübahçe|Priene/‘Lince’?",proxy|male,NULL
4.6.2,Ἀμφείας,http://pleiades.stoa.org/places/570071,37.264193,22.075138,settlement,"Ampheia, Gardiki|Ampheia",built|polisma,NULL
4.6.2,Λακεδαιμονίων,http://topostext.org/place/371224PSpa,37.0821,22.4237,NULL,"Sparta/Lacedaemon (Lakonia)",proxy,NULL
