Lon,Lat,Name,Region,Part_of,Type,Passages,Location,Pleiades,ToposText,Wikidata,Manto,Altname,URL,Arachne
22.678,37.96,"Temple of the Eumenides on Sicyon-Titane road","Sikyonia Bk2","Oak grove of the Eumenides on Sicyon - Titane road.",['naos'],['2.11.4'],"Oak grove of the Eumenides on Sicyon - Titane road.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.7145,37.9834,"Sanctuary of Dionysos at Sicyon","Sikyonia Bk2","Sicyon (Sikyonia)",['hieron'],['2.7.5'],"Sicyon (Sikyonia)",NULL,NULL,https://wikidata.org/wiki/Q134037382,https://resource.manto.unh.edu/10158747,NULL,NULL,NULL
23.72372,37.97242,"Semnai Theai shrine at the Areius Pagus","Athenai Bk1","Areios Pagos",['hieron'],['1.28.6'],NULL,NULL,https://topostext.org/place/380237SSem,https://wikidata.org/wiki/Q116332640,NULL,"Sanctuary of the Eumenides in Athens",NULL,NULL
22.706912,36.992193,"Springs of drinking water around agora of Geronthrai","Lakonia Bk3",Geronthrai,['pege'],['3.22.7'],Geronthrai,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.7404,38.2434,"Temple of Olympian Zeus in agora of Patrae","Achaia Bk7","Agora of Patrae",['naos'],['7.20.3'],"Agora of Patrae",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.6879,37.5961,"trees below Mt. Chaon","Argolid Bk2","springs of Erasinos below Mt. Chaon, Argolid","['hemera dendra']",['2.24.6'],"springs of Erasinos below Mt. Chaon, Argolid",NULL,NULL,NULL,NULL,NULL,NULL,NULL
15.5555232,38.1923323,"Sanctuary of Heracles Manticlus in Messene/Zancle","Sicilia (island)",Zancle/Messana,['hieron'],['4.23.10'],Zancle/Messana,NULL,NULL,https://wikidata.org/wiki/Q134036735,NULL,NULL,NULL,NULL
25.3767,37.1065,"Naxos island polis","Aegean Sea (Hellas)","Cyclades region (Aegean)",['polis'],"['5.10.3','6.16.5']",NULL,https://pleiades.stoa.org/places/599821,NULL,https://wikidata.org/wiki/Q96575378,NULL,NULL,NULL,NULL
22.890275,37.144402,"Sanctuary of Achilles at Brasiai","Lakonia Bk3","Brasiae (Laconia)",['hieron'],['3.24.5'],"Brasiae (Laconia)",NULL,NULL,https://wikidata.org/wiki/Q124616477,NULL,NULL,NULL,NULL
22.62501,37.92049,"Four pits in Titane where secret rites are performed","Corinthia Bk2",Titane,['bothros'],['2.12.1'],Titane,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23.3484,37.5033,"Troizen (Troizenia)","Troizenia Bk2","Troizenia Bk2",['polis'],"['1.22.2','1.25.4','1.27.7','1.8.2','10.5.6','2.1.4','2.30.9','2.31.4','2.31.9','2.32.6','2.34.1','2.34.12','5.23.2','8.1.1']",NULL,https://pleiades.stoa.org/places/570756,https://topostext.org/place/375234PTro,https://wikidata.org/wiki/Q581494,NULL,Troezen,NULL,NULL
23.25,38.35,"disputed border between Thebes and Plataea","Boiotia Bk9","Boiotia Bk9",['horos'],['9.6.1'],"Boiotia Bk9",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.9154,38.58006,"theater of Abai","Phokis Bk10",Abai,['theatron'],['10.35.4'],Abai,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23.72641,37.97209,"Boutes altar, Athens","Athenai Bk1","Athenai Bk1",['bomos'],['1.26.5'],NULL,NULL,https://topostext.org/binder/JB0760,NULL,NULL,NULL,NULL,NULL
22.4237,37.0821,"Acropolis of Sparta","Lakonia Bk3",Sparta,['acropolis'],['3.17.1'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q38281363,NULL,NULL,NULL,NULL
22.7214,37.6305,"Temple of Asklepios at Argos agora","Argolid Bk2","Agora of Argos",['naos'],['2.21.1'],"Agora of Argos",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.842,37.4075,"Polyandrion of the Oresthasians in agora of Phigaleia","Arcadia Bk8","Agora of Phigaleia",['polyandrion'],['8.41.1'],"Agora of Phigaleia",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.307,37.9117,"Stadium of Pheneos below acropolis","Arcadia Bk8",Pheneos,['stadion'],['8.14.9'],Pheneos,NULL,NULL,NULL,NULL,NULL,NULL,NULL
