BookID,Place,Links,Lat,Lon,Type,Description
1.1.1,Ἀθηναίοις,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
1.1.1,Αἰγαῖον,http://pleiades.stoa.org/places/560221,37.42245628773585,25.8829628235849,water-open," - "
1.1.1,Αἰγυπτίαις,http://pleiades.stoa.org/places/981503,19.211408766666665,30.567329633333333,region," - "
1.1.1,ἄκραν,http://pleiades.stoa.org/places/580108,37.625,24.125,cape," - "
1.1.1,"ἀργύρου μέταλλα",http://pleiades.stoa.org/places/963101137,37.697557,24.032676,mine," - "
1.1.1,Ἀττικῆς,http://pleiades.stoa.org/places/579888,38.051998833333336,23.818991099999998,region," - "
1.1.1,αὐτῇ,http://pleiades.stoa.org/places/580060,37.625,23.875,island," - "
1.1.1,Ἑλληνικῆς,http://pleiades.stoa.org/places/1001896,37.5,22.5,province," - regional|epeiros|synoptic1.1.1"
1.1.1,ἔνθα,http://pleiades.stoa.org/places/580010,37.712252,24.039891,region," - "
1.1.1,θαλάσσης,http://pleiades.stoa.org/places/560221,37.42245628773585,25.8829628235849,water-open," - physical|thalassa|t - Macedonian War1.1.1"
1.1.1,"κορυφῇ τῆς ἄκρας",http://topostext.org/place/376240LSou,37.6498,24.0247,NULL," - physical|koruphe|Paus|f - narrateeThe peak of the promontory"
1.1.1,Κυκλάδας,http://pleiades.stoa.org/places/560353,37.0415464153846,25.139512376923083,"island,archipelago"," - "
1.1.1,Λαύριόν,http://pleiades.stoa.org/places/580010,37.712252,24.039891,region," - "
1.1.1,ναὸς,http://topostext.org/place/377240SAth,37.6529,24.0271,NULL," - "
1.1.1,Πατρόκλου,http://pleiades.stoa.org/places/580060,37.625,23.875,island," - physical|nesos|Paus|f - narratee|n - kaleōdeserted - before (the reason it was chosen) or after (the fortifications falling into disrepair?)"
1.1.1,Σούνιον,http://pleiades.stoa.org/places/580108,37.625,24.125,cape," - "
1.1.1,σφίσιν,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
1.1.1,χώραν,http://pleiades.stoa.org/places/579888,38.051998833333336,23.818991099999998,region," - regional|chora|t - Macedonian War|tr - phtheirōecho of the first line, but chora used rather than ge|chora physical, but referent is Attica (a region)"
1.1.2,Ἀθηναίοις,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
1.1.2,αὐτόθεν,http://pleiades.stoa.org/places/580071,37.875,23.625,unknown," - "
1.1.2,γεγραμμένος,http://topostext.org/binder/JB2801,37.9717,23.7257,NULL," - object|painting|opsis|Themistokles1.1.2"
1.1.2,γραφὴν,http://topostext.org/binder/JB2801,37.9717,23.7257,NULL," - "
1.1.2,δῆμος,http://pleiades.stoa.org/places/580062,37.937222,23.644609,"theatre,region,settlement,fort"," - "
1.1.2,ἐπίνειον,http://pleiades.stoa.org/places/580071,37.875,23.625,unknown," - "
1.1.2,ἐπίνειον,http://pleiades.stoa.org/places/580062,37.937222,23.644609,"theatre,region,settlement,fort"," - "
1.1.2,θάλασσα,http://pleiades.stoa.org/places/560221,37.42245628773585,25.8829628235849,water-open," - "
1.1.2,λιμένι,http://pleiades.stoa.org/places/579966,37.937560999999995,23.644901333333333,port," - "
1.1.2,Μαγνησίας,http://pleiades.stoa.org/places/599778,37.8507,27.52785,settlement," - "
1.1.2,οἶκοι,http://pleiades.stoa.org/places/580136,37.937560999999995,23.644901333333333,port," - "
1.1.2,Παρθενῶνα,http://pleiades.stoa.org/places/168254096,37.97155766815715,23.726584338316812,temple-2," - "
1.1.2,Πειραιεὺς,http://pleiades.stoa.org/places/580062,37.937222,23.644609,"theatre,region,settlement,fort"," - built|harbour|synoptic1.1.2"
1.1.2,Πειραιεὺς,http://pleiades.stoa.org/places/580062,37.937222,23.644609,"theatre,region,settlement,fort"," - "
1.1.2,πόλεως,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
1.1.2,σφισιν,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
1.1.2,ταύτῃ,http://pleiades.stoa.org/places/580072,37.9373,23.7062,settlement," - "
1.1.2,τάφος,http://topostext.org/binder/JB2804,37.992,23.682,NULL," - "
1.1.2,Τροίαν,http://pleiades.stoa.org/places/550595,39.9577,26.23873,settlement," - "
1.1.2,Φαληροῖ,http://pleiades.stoa.org/places/580071,37.875,23.625,unknown," - "
1.1.2,Φαληρὸν,http://pleiades.stoa.org/places/580072,37.9373,23.7062,settlement," - "
1.1.3,Ἀθηναίοις,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
1.1.3,ἀρχαιότατον,http://pleiades.stoa.org/places/312238265,36.688864,27.373294,temple-2," - "
1.1.3,Βοιωτοῖς,http://pleiades.stoa.org/places/540689,38.34668803333333,23.184677533333332,region," - proxy|t - Macedonian Warbattle"
1.1.3,Δῆμος,http://arachne.dainst.org/entity/3585907,37.943263,23.650904,NULL," - object|statue|Paus|b - Leochares|Demos|agencyQ4157689|person"
1.1.3,Ἕλλησιν,http://pleiades.stoa.org/places/1001896,37.5,22.5,province," - "
1.1.3,ἔνθα,http://topostext.org/place/380236BLSt,37.94579,23.64254,NULL," - "
1.1.3,ἑτέρα,http://topostext.org/place/379236BHiA,37.9419,23.6473,NULL," - "
1.1.3,Ζεὺς,http://arachne.dainst.org/entity/3652649,37.943263,23.650904,NULL," - object|statue|Paus|b - Leochares|Zeus|agencyQ34201|person"
1.1.3,"ἡ δὲ",http://arachne.dainst.org/entity/3585901,37.943263,23.650904,NULL," - "
1.1.3,θαλάσσῃ,http://pleiades.stoa.org/places/560221,37.42245628773585,25.8829628235849,water-open," - "
1.1.3,θαλάσσης,http://pleiades.stoa.org/places/560221,37.42245628773585,25.8829628235849,water-open," - "
1.1.3,Θερμοπυλῶν,http://pleiades.stoa.org/places/541140,38.796511,22.538294,"shrine,pass,fort"," - physical|pass|t - Macedonian War|l - exobattle"
1.1.3,ἱερὰ,http://pleiades.stoa.org/places/312238265,36.688864,27.373294,temple-2," - "
1.1.3,"Καρικῇ χερρονήσῳ",http://pleiades.stoa.org/places/991381,37.213163833551015,28.088996902733474,province," - "
1.1.3,Κνίδιοι,http://pleiades.stoa.org/places/599575,36.686188,27.37404,settlement," - "
1.1.3,Κνίδον,http://pleiades.stoa.org/places/599575,36.686188,27.37404,settlement," - built|settlement|t - post-Peloponnesian Warbattle"
1.1.3,Λακεδαιμονίων,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
1.1.3,Λάμιαν,http://pleiades.stoa.org/places/540902,38.9046,22.43516,settlement," - built|settlement|t - Macedonian Warbattle"
1.1.3,Λεωσθένην,http://arachne.dainst.org/entity/3585906,37.943263,23.650904,NULL," - object|painting|Paus|Leosthenes|l - entauthaQ183109|person"
1.1.3,"Λεωσθένην καὶ τοὺς παῖδας",http://arachne.dainst.org/entity/3585906,37.943263,23.650904,NULL," - "
1.1.3,λιμένος,http://pleiades.stoa.org/places/580062,37.937222,23.644609,"theatre,region,settlement,fort"," - "
1.1.3,Μακεδόνας,http://pleiades.stoa.org/places/981531,42.5,22.5,province," - "
1.1.3,μετὰ,http://pleiades.stoa.org/places/312238265,36.688864,27.373294,temple-2," - "
1.1.3,νεώτατον,http://pleiades.stoa.org/places/312238265,36.688864,27.373294,temple-2," - "
1.1.3,"ὁ μὲν",http://arachne.dainst.org/entity/3585902,37.943263,23.650904,NULL," - object|agalma|Paus|mat - chalkos|Zeus|agencyZeus, Q34201|person"
1.1.3,Οἴτης,http://pleiades.stoa.org/places/540968,38.7922475,22.2564576,mountain," - "
1.1.3,Πειραιεῖ,http://pleiades.stoa.org/places/580062,37.937222,23.644609,"theatre,region,settlement,fort"," - built|harbour|Paus|worthy of viewing1.1.3"
1.1.3,πολλοί,http://pleiades.stoa.org/places/1001896,37.5,22.5,province," - proxy|focalisergeneral Greeks"
1.1.3,στοᾶς,http://topostext.org/place/380236BLSt,37.94579,23.64254,NULL," - "
1.1.3,"στοᾶς τῆς μακρᾶς",http://topostext.org/place/380236BLSt,37.94579,23.64254,NULL," - "
1.1.3,σφισιν,http://pleiades.stoa.org/places/599576,36.686188,27.37404,settlement," - "
1.1.4,Ἀθηναῖοι,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
1.1.4,Ἀθηναίοις,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - proxy1.1.4"
1.1.4,αὐτῷ,http://pleiades.stoa.org/places/580071,37.875,23.625,unknown," - "
1.1.4,Κόλχους,http://pleiades.stoa.org/places/863770,42.5,42.5,region," - "
1.1.4,λιμὴν,http://pleiades.stoa.org/places/580029,37.937560999999995,23.644901333333333,port," - "
1.1.4,Μουνυχίᾳ,http://pleiades.stoa.org/places/116035285,37.9406,23.6559,"hill,fort"," - "
1.1.4,ναὸς,http://topostext.org/place/379237SMou,37.9356,23.6592,NULL," - "
1.1.4,"ὁ δὲ",http://pleiades.stoa.org/places/580071,37.875,23.625,unknown," - "
1.1.4,Φαληρῷ,http://pleiades.stoa.org/places/580072,37.9373,23.7062,settlement," - "
1.1.5,ἄγαλμα,http://arachne.dainst.org/entity/3585903,37.894568,23.71577,NULL," - object|agalma|Paus|Aphrodite|l - entauthastatue, Aphrodite Kolias, Kolias cape (tt:379236LKol)"
1.1.5,ἄγαλμα,http://arachne.dainst.org/entity/3585905,36.363599,25.477856,NULL," - object|agalma|Paus|t - nun|t - present|f - they say|b - Alkamenes|Herastatue, Hera, temple of Hera at Phaleron"
1.1.5,Ἀθήνας,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
1.1.5,"ἄκρα Κωλιάς",http://topostext.org/place/379236LKol,37.8945,23.717,NULL," - "
1.1.5,αὐτὸν,http://topostext.org/binder/JB1518,37.9718,23.72793,NULL," - "
1.1.5,Γενετυλλίδες,http://arachne.dainst.org/entity/3652650,37.894568,23.71577,NULL," - object|agalma|Paus|Genetyllides|Q61679150|n - onomazō|agencyQ61679150|person|statue, Genetyllides, Kolias cape (tt:379236LKol)"
1.1.5,ἐνταῦθα,http://topostext.org/place/379236LKol,37.8945,23.717,NULL," - "
1.1.5,Ἰωνίᾳ,http://pleiades.stoa.org/places/550597,38.258572855555556,27.36601213333333,region," - "
1.1.5,κλύδων,http://pleiades.stoa.org/places/560221,37.42245628773585,25.8829628235849,water-open," - "
1.1.5,Κωλιάδι,http://topostext.org/place/379236LKol,37.8945,23.717,NULL," - "
1.1.5,Μῆδος,http://pleiades.stoa.org/places/922698,30.5,51.5,unknown," - proxy|t - Persian War|f - narrator|x - not1.1.5"
1.1.5,ναὸς,http://topostext.org/binder/JB1518,37.9718,23.72793,NULL," - "
1.1.5,ναυάγια,http://pleiades.stoa.org/places/922698,30.5,51.5,unknown," - proxy|t - Persian Warwrecks"
1.1.5,"ναυτικοῦ τοῦ Μήδων",http://pleiades.stoa.org/places/922698,30.5,51.5,unknown," - proxy|t - Persian War|tr - phtheirōnavy"
1.1.5,ταύτην,http://topostext.org/place/379236LKol,37.8945,23.717,NULL," - "
1.1.5,τοῦτό,http://arachne.dainst.org/entity/3585905,36.363599,25.477856,NULL," - object|statue|t - Persian War|f - narrator|Herastatue, Hera, temple of Hera at Phaleron"
1.1.5,Φαληροῦ,http://pleiades.stoa.org/places/580072,37.9373,23.7062,settlement," - "
1.1.5,Φωκαεῦσι,http://pleiades.stoa.org/places/550823,38.6684,26.75261,"settlement-modern,settlement"," - "
1.2.1,Ἀθηναῖοι,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
1.2.1,Ἀθηναίοις,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - proxy1.2.1"
1.2.1,Ἀμαζόνες,http://pleiades.stoa.org/places/857019,40.83378,36.53229,mountain," - proxy|t - heroic age|f - Athenians|m - erchomaiQ134154"
1.2.1,Ἀμαζόνος,http://pleiades.stoa.org/places/857019,40.83378,36.53229,mountain," - proxyQ134154"
1.2.1,Θεμίσκυραν,http://pleiades.stoa.org/places/857350,41.215176,36.967737,settlement," - "
1.2.1,Θερμώδοντι,http://pleiades.stoa.org/places/857352,41.1939559,36.9424975,river," - "
1.2.1,μνῆμα,http://topostext.org/place/380237AAmz,37.9707,23.7226,NULL," - "
1.2.1,μνῆμά,http://topostext.org/binder/JB2128,37.975,23.725,NULL," - "
1.2.1,πόλιν,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
1.2.1,Τροιζηνίῳ,http://pleiades.stoa.org/places/570756,37.50303,23.34845,settlement," - "
1.2.1,χωρίον,http://pleiades.stoa.org/places/857350,41.215176,36.967737,settlement," - built|chorion|t - heroic age|f - Hegiaschorion = a settlement"
1.2.2,ἃ,http://topostext.org/place/380237FLW1,37.96235,23.7026,NULL," - "
1.2.2,καθῃρέθη,http://topostext.org/place/380237FLW1,37.96235,23.7026,NULL," - "
1.2.2,Κνίδῳ,http://pleiades.stoa.org/places/599575,36.686188,27.37404,settlement," - built|settlement|t - post-Peloponnesian War|t - husteronbattle"
1.2.2,Μακεδονίᾳ,http://pleiades.stoa.org/places/981531,42.5,22.5,province," - "
1.2.2,Μήδων,http://pleiades.stoa.org/places/922698,30.5,51.5,unknown," - "
1.2.2,μνῆμα,http://topostext.org/binder/JB1381,37.975,23.725,NULL," - "
1.2.2,Πειραιῶς,http://pleiades.stoa.org/places/580062,37.937222,23.644609,"theatre,region,settlement,fort"," - "
1.2.2,τὰ,http://topostext.org/binder/JB2751,37.975,23.723,NULL," - built|wall|t - Persian War|b - ThemistoklesQ12877842"
1.2.2,τάφοι,http://topostext.org/binder/JB2094,37.975,23.725,NULL," - "
1.2.2,τειχῶν,http://topostext.org/place/380237FLW1,37.96235,23.7026,NULL," - "
1.2.2,τριάκοντα,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - proxy|t - Peloponnesian War|s - arche|n - onomazōThe Thirty, Q"
1.2.3,ἐπίθημα,http://topostext.org/binder/JB3506,37.9785,23.718,NULL," - "
1.2.3,Μακεδόνων,http://pleiades.stoa.org/places/981531,42.5,22.5,province," - "
