BookID,Place,Links,Lat,Lon,Type,Description
9.1.6,Θήβαις,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.1.6,Θηβαίων,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.1.6,Θηβῶν,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.1.6,Πλαταιεῖς,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.6,Πλαταιέων,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.6,Ὑσιῶν,http://topostext.org/place/382233PHys,38.2224,23.3405,NULL," - "
9.1.7,ἀπελθεῖν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.7,ἐγκαταληφθέντας,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.7,ἐξελθεῖν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.7,ἐσελθεῖν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.7,ἥλωσαν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.7,Θηβαῖοι,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.1.7,Θηβαίους,http://dare.ht.lu.se/places/21952,38.318092,23.255096,"sanctuary,settlement"," - "
9.1.7,Λακεδαιμόνιοι,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
9.1.7,Λακεδαιμονίων,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
9.1.7,Πλαταιεῖς,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.7,Πλαταιεῦσιν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.8,Ἀθηναῖοι,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
9.1.8,ἐκπεσόντας,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.8,Θηβαίων,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.1.8,Θήβας,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.1.8,Λεύκτροις,http://pleiades.stoa.org/places/540913,38.25422,23.18095,settlement," - "
9.1.8,Πλαταίας,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.8,Πλαταιεῖς,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.8,Πλαταιεῦσι,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.8,πόλις,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.1.8,φρουράν,http://pleiades.stoa.org/places/981531,42.5,22.5,province," - "
9.1.8,Χαιρωνείᾳ,http://dare.ht.lu.se/places/22857,38.493361,22.840365,settlement," - "
9.2.1,Βοιωτῶν,http://pleiades.stoa.org/places/540689,38.34668803333333,23.184677533333332,region," - "
9.2.1,Ἐρυθρῶν,http://pleiades.stoa.org/places/540771,38.38122,26.48103,"settlement,port"," - built|ereipia|Pausruins"
9.2.1,Κιθαιρῶνι,http://pleiades.stoa.org/places/540714,38.1850025,23.2505528,mountain," - "
9.2.1,Πλαταιίδος,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - regional|gê|Pausland of Plataiis"
9.2.1,πόλεις,http://topostext.org/place/382233PHys,38.2224,23.3405,NULL," - built|polis|t - poteand Erythrai"
9.2.1,Ὑσιῶν,http://topostext.org/place/382233PHys,38.2224,23.3405,NULL," - "
9.2.2,Ἐφεσίῳ,http://pleiades.stoa.org/places/599612,37.941944,27.339722,"theatre,settlement,temple-2,architecturalcomplex"," - "
9.2.2,Ἰώνων,http://pleiades.stoa.org/places/550597,38.258572855555556,27.36601213333333,region," - "
9.2.3,Ἐλευθερῶν,http://pleiades.stoa.org/places/540756,38.17934,23.37572,"settlement,fort"," - "
9.2.3,Ἱμεραῖος,http://pleiades.stoa.org/places/462244,37.96884,13.82184,"temple,settlement,plaza"," - male|proxyStesichorus"
9.2.3,Μεγάρων,http://pleiades.stoa.org/places/570468,37.2038,15.18273,"region,settlement"," - "
9.2.3,Πλάταιαν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.2.4,Κιθαιρὼν,http://pleiades.stoa.org/places/540714,38.1850025,23.2505528,mountain," - "
9.2.4,Κιθαιρῶνος,http://pleiades.stoa.org/places/540714,38.1850025,23.2505528,mountain," - "
9.2.4,Φωκέων,http://pleiades.stoa.org/places/541048,38.25,22.25,unknown," - "
9.2.5,ἄγαλμα,http://arachne.dainst.org/entity/3586911,38.220833,23.273889,NULL," - object|agalma|Paus|Zeus|mat - leukos lithosagalma of Zeus Eleutherios at altar, Plataia"
9.2.5,Ἀθηναίων,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
9.2.5,Ἑλλήνων,http://pleiades.stoa.org/places/1001896,37.5,22.5,province," - "
9.2.5,Ἕλλησι,http://pleiades.stoa.org/places/1001896,37.5,22.5,province," - "
9.2.5,Λακεδαιμονίων,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
9.2.5,μαχεσαμένων,http://pleiades.stoa.org/places/1001896,37.5,22.5,province," - "
9.2.5,Μήδους,http://pleiades.stoa.org/places/922698,30.5,51.5,unknown," - "
9.2.5,Πλάταιαν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.2.6,ἄγουσι,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.2.6,Ἕλληνες,http://pleiades.stoa.org/places/1001896,37.5,22.5,province," - historical|Hellenes|proxy|t - Persian War|tr - tithēmiHellênes"
9.2.6,Πλαταιᾶσιν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.2.6,πόλεως,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.2.7,ἄγαλμα,http://arachne.dainst.org/entity/3586913,38.220833,23.273889,NULL," - object|agalma|Paus|Hera Numpheuomenê|xm - kathēmai|b - Kallimachosagalma of Hera Nympheuomenê by Kallimachos in temple of Hera, Plataia"
9.2.7,ἀγάλματος,http://arachne.dainst.org/entity/3586911,38.220833,23.273889,NULL," - "
9.2.7,Ἥραν,http://arachne.dainst.org/entity/3586912,38.220833,23.273889,NULL," - Q38012|object|agalma|Paus|Hera|n - kaleo|Hera Teleia|agency|tr - poieō|mat - lithos|b - PraxitelesHera"
9.2.7,Πεντελησίου,http://dare.ht.lu.se/places/41414,38.0814366,23.8827098,mountain," - material|lithosPentelic marble"
9.2.7,Πλαταιεῦσι,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.2.7,πόλει,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.2.7,"Ῥέα τὸν πέτρον κατειλημένον σπαργάνοις",http://arachne.dainst.org/entity/3888233,38.220833,23.273889,NULL," - object|agalma|Rea|Paus|agency|mat - lithos|b - PraxitelesRhea agalma in temple of Hera, Plataia"
9.3.1,"ἄγαλμα ξύλου",http://arachne.dainst.org/entity/3586914,38.220833,23.273889,NULL," - object|agalma|t - heroic age|f - they say|b - Zeus|f - KithairōnWooden images for Daidala festival at Plataia"
9.3.1,Εὔβοιάν,http://pleiades.stoa.org/places/540775,38.53,23.87,island," - "
9.3.1,Πλαταιαῖς,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.3.2,ἀγάλματος,http://arachne.dainst.org/entity/3586914,38.220833,23.273889,NULL," - "
9.3.2,ἄγουσιν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.3.2,Ἀθήνῃσι,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - built|settlement|t - heroic age|f - narratorAthens"
9.3.3,ἄγουσι,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.3.3,Πλαταιεῖς,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.3.4,Ἀλαλκομενῶν,http://pleiades.stoa.org/places/540619,38.385259,23.00169,settlement," - "
9.3.4,Βοιωτίᾳ,http://pleiades.stoa.org/places/540689,38.34668803333333,23.184677533333332,region," - "
9.3.5,ἄγουσιν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.3.5,Βοιωτοί,http://pleiades.stoa.org/places/540689,38.34668803333333,23.184677533333332,region," - "
9.3.5,ξόανα,http://arachne.dainst.org/entity/3586914,38.220833,23.273889,NULL," - object|xoanon|t - present|s - ritualMultiple wooden images for the Daidala festival"
9.3.5,Πλαταιεῖς,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.3.5,συνεορτάζουσι,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.3.6,Θεσπιεῖς,http://pleiades.stoa.org/places/541141,38.293384,23.154521,settlement," - "
9.3.6,Θηβαῖοι,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.3.6,Θήβας,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.3.6,Κορωναῖοι,http://pleiades.stoa.org/places/540717,38.392613,22.956902,settlement," - "
9.3.6,Λεβαδεῖς,http://pleiades.stoa.org/places/540907,38.431063,22.87352,settlement," - "
9.3.6,Ὀρχομένιοι,http://pleiades.stoa.org/places/540987,38.495082,22.959486,settlement," - "
9.3.6,οὗτοι,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.3.6,Πλαταιεῖς,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.3.6,Πλαταιεῦσι,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.3.6,Ταναγραῖοι,http://pleiades.stoa.org/places/580114,38.309371,23.587064,settlement," - "
9.3.6,ταῦτα,http://arachne.dainst.org/entity/3586914,38.220833,23.273889,NULL," - "
9.3.6,Χαιρωνεῖς,http://pleiades.stoa.org/places/540701,38.493361,22.840365,settlement," - "
9.3.7,ἄγαλμα,http://arachne.dainst.org/entity/3586914,38.220833,23.273889,NULL," - "
9.3.7,Ἀσωπὸν,http://pleiades.stoa.org/places/540672,38.300198333333334,23.581173000000003,river," - "
9.3.7,Κιθαιρῶνα,http://pleiades.stoa.org/places/540714,38.1850025,23.2505528,mountain," - "
9.3.7,κορυφῇ,http://pleiades.stoa.org/places/540714,38.1850025,23.2505528,mountain," - physical|koryphê|t - present|s - ritualSummit of Kithairon Mt."
9.3.7,ποταμοῦ,http://pleiades.stoa.org/places/540672,38.300198333333334,23.581173000000003,river," - "
9.3.9,κορυφῆς,http://pleiades.stoa.org/places/540714,38.1850025,23.2505528,mountain," - "
9.4.1,ἄγαλμα,http://arachne.dainst.org/entity/3586915,38.220833,23.273889,NULL," - object|agalma|Paus|xoanon|Athena|mat - chrysos|mat - lithosgilt xoanon agalma of Athena Areia in her sanctuary at Plataea"
9.4.1,ἄγαλμα,http://arachne.dainst.org/entity/3586915,38.220833,23.273889,NULL," - object|agalma|Athena|t - present|b - Pheidias|analogicagalma of Athena Areia at Plataea"
9.4.1,Ἀθηναῖοι,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement," - "
9.4.1,ἀκροπόλει,http://pleiades.stoa.org/places/638356144,37.971421,23.726166,"acropolis,architecturalcomplex"," - built|acropolis|analogicbronze Athena on the Acropolis of Athens"
9.4.1,ἀποδεῖ,http://arachne.dainst.org/entity/3586915,38.220833,23.273889,NULL," - "
9.4.1,αὐτὴν,http://topostext.org/place/380237AAtP,37.97187,23.72594,NULL," - object|statue|Athena|t - Persian War|d - Athenians|b - Pheidiasbronze statue of Athena Promachos on the Athenian Acropolis"
9.4.1,Μαραθῶνι,http://pleiades.stoa.org/places/580021,38.1465515,23.970146,settlement," - "
9.4.1,Πεντελησίου,http://pleiades.stoa.org/places/580065,38.0814366,23.8827098,mountain," - material|marblePentelic marble"
9.4.1,Πλαταιεῦσι,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.4.1,χαλκῆς,http://topostext.org/place/380237AAtP,37.97187,23.72594,NULL," - object|statue|Athena|analogic|mat - chalkosbronze statue of Athena, Athens acropolis"
9.4.2,ἀγάλματος,http://arachne.dainst.org/entity/3586915,38.220833,23.273889,NULL," - "
9.4.2,Ἀργείων,http://pleiades.stoa.org/places/570106,37.631561,22.719464,settlement," - "
9.4.2,γραφαὶ,http://arachne.dainst.org/entity/3586916,38.220833,23.273889,NULL," - object|graphê|PausPaintings in the temple of Athena Areia, Plataea, including dai:3586917"
9.4.2,γραφαί,http://arachne.dainst.org/entity/3586916,38.220833,23.273889,NULL," - object|graphê|Paus|teichosPaintings in the temple of Athena Areia, Plataea, including dai:3586917"
9.4.2,εἰκὼν,http://arachne.dainst.org/entity/3586918,38.220833,23.273889,NULL," - object|eikon|Paus|xm - keimai|agencyeikôn of Arimnestus at foot of agalma of Athena Areia, Plataea"
9.4.2,Θήβας,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.4.2,Μαραθῶνα,http://pleiades.stoa.org/places/580021,38.1465515,23.970146,settlement," - "
9.4.2,Ὀδυσσεὺς,http://arachne.dainst.org/entity/3586916,38.220833,23.273889,NULL," - object|graphê|Paus|Q47231|t - heroic age|tr - ergazomai|agency|b - PolygnotosOdysseus"
9.4.2,Πλαταιεῦσιν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.4.2,"προτέρα στρατεία",http://arachne.dainst.org/entity/3586917,38.220833,23.273889,NULL," - object|graphê|Paus|Q3119061|b - Onasias|t - heroic age|agencyPainting, Seven Against Thebes, by Onasias in pronaos, temple of Athena Areia, Plataia"
9.4.2,"τῇ πρὸς Μαρδόνιον μάχῃ",http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - battle|t - Persian Warbattle against Mardonios at Plataia"
9.4.3,Βοιωτοὺς,http://pleiades.stoa.org/places/540689,38.34668803333333,23.184677533333332,region," - "
9.4.3,Γαργαφίαν,http://topostext.org/place/382233WGar,38.239,23.309,NULL," - "
9.4.3,Ἑλλήνων,http://pleiades.stoa.org/places/1001896,37.5,22.5,province," - historical|Hellenes|proxy|t - Persian Wararmy (strateuma)"
9.4.3,οἴκαδε,http://pleiades.stoa.org/places/540689,38.34668803333333,23.184677533333332,region," - "
9.4.3,Περσῶν,http://pleiades.stoa.org/places/922698,30.5,51.5,unknown," - historical|Persians|proxy|t - Persian War|tr - cheōcavalry (hippos)"
9.4.3,Πλαταιαῖς,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.4.3,Πλαταιεῖς,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
