BookID,Place,Links,Lat,Lon,Type,Label,Tags,Comments
2.1.1,Ἀργείας,http://pleiades.stoa.org/places/570104,37.6566371145232,22.92059272180843,region,Argolis,regional|chōra|synoptic,NULL
2.1.1,Ἀσωπίαν,http://pleiades.stoa.org/places/570668,37.98336,22.71135,settlement,"Sicyon, Vasiliko|Sicyon/Demetrias",built|settlement,NULL
2.1.1,Ἀττικὴν,http://pleiades.stoa.org/places/579888,38.051998833333336,23.818991099999998,region,Attica,"regional|t-authis|t-heroic|f-Eumelus|t-apothanontos Epōpeōs",NULL
2.1.1,Ἀττικῆς,http://pleiades.stoa.org/places/579888,38.051998833333336,23.818991099999998,region,Attica,regional|t-husteron|t-heroic|f-Eumelus,NULL
2.1.1,γῇ,http://pleiades.stoa.org/places/570180,37.798572,22.834379,region,Corinthia,regional|gē|t-prōton|t-heroic|f-Eumelus,NULL
2.1.1,Ἐφυραίαν,http://pleiades.stoa.org/places/570182,37.906045,22.878721,"sanctuary,settlement,fort","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos",built|settlement|f-Eumelus,NULL
2.1.1,Κορινθία,http://pleiades.stoa.org/places/570182,37.906045,22.878721,"sanctuary,settlement,fort","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos",regional|chōra|synoptic,NULL
2.1.1,Κορινθίων,http://pleiades.stoa.org/places/570182,37.906045,22.878721,"sanctuary,settlement,fort","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos",historical|Corinthians|proxy,NULL
2.1.1,παραθαλάσσια,http://pleiades.stoa.org/places/580021,38.1465515,23.970146,settlement,"Marathon, Marathon|Marathon",physical|parathalassia|t-husteron|t-heroic|f-Eumelus,NULL
2.1.1,Πελοπόννησον,http://pleiades.stoa.org/places/570577,37.25289777692308,22.312752688461543,"peninsula,region",Peloponnesus/Peloponnesos/Peloponnese,"regional|t-apothanontos Epōpeōs|t-heroic|f-Eumelus",NULL
2.1.2,Ἀχαιοὺς,http://topostext.org/place/382219RAch,38.2,21.9,NULL,"Achaia region (Achaia)","historical|Achaians|proxy|t-synedrion Achaiōn|t-war between Corinthians and Romans",NULL
2.1.2,Ἀχαιῶν,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region,"Achaea/Achaia (region)","historical|to synedrion to Achaiōn|proxy|Q244796","the Achaian League"
2.1.2,Ἀχαιῶν,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region,"Achaea/Achaia (region)","historical|Achaians|proxy|t-synedrion Achaiōn|t-Roman",NULL
2.1.2,Ἑλλήνων,http://pleiades.stoa.org/places/1001896,37.5,22.5,province,Hellas,"historical|Hellenes|proxy|t-war between Corinthians and Romans|t-Roman",NULL
2.1.2,Καρχηδόνα,http://pleiades.stoa.org/places/314921,36.857569,10.327986,"amphitheatre,cemetery,villa,theatre,port,church,settlement,circus,bath","Monument circulaire|Basilique de Dermech|Odéon|Carthago, Carthago|Théâtre|Nécropoles puniques|Rotonde de Damous El Karita|Ziqua, Zaghouan|Carthago|Ziqua","built|settlement|t-epi tēs archēs tēs autou|t-Roman",NULL
2.1.2,Κορίνθιοι,http://topostext.org/place/379229PKor,37.9054,22.8802,NULL,"Corinth/Korinthos (Korinthia)","historical|Corinthians|proxy|t-synedrion Achaiōn|t-Roman",NULL
2.1.2,Κορινθίων,http://pleiades.stoa.org/places/570182,37.906045,22.878721,"sanctuary,settlement,fort","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos",historical|proxy|Corinthians|t-archaiōn|t-Roman,NULL
2.1.2,Κόρινθον,http://pleiades.stoa.org/places/570182,37.906045,22.878721,"sanctuary,settlement,fort","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos","built|settlement|t-war between Corinthians and Romans|t-Roman",NULL
2.1.2,Κόρινθον,http://pleiades.stoa.org/places/570182,37.906045,22.878721,"sanctuary,settlement,fort","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos",built|settlement|t-archaiōn|t-Roman,NULL
