BookID,Place,Links,Lat,Lon,Type,Description
3.1.1,Ἑρμᾶς,http://pleiades.stoa.org/places/570291,37.32399,22.543094,temple," - built|monument|Paus|37.3091 22.5324DAI3652686 Hermai border monuments"
3.1.1,Εὐρώταν,http://pleiades.stoa.org/places/570248,37.1615197,22.3334931,river," - "
3.1.1,θάλασσαν,http://topostext.org/place/367227WLac,36.66,22.71,NULL," - thalassaLakonian gulf"
3.1.1,Λακεδαιμόνιοι,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.1.1,Λακωνικὴ,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.1.2,ὄρος,http://pleiades.stoa.org/places/570706,36.9528148,22.3503405,mountain," - "
3.1.2,Σπάρτη,http://dare.ht.lu.se/places/21911,37.08149,22.42454,"theatre,temple,settlement,temple-2"," - "
3.1.3,"ἄγαλμα τοῦ Ἀπόλλωνος",http://arachne.dainst.org/entity/3586274,37.02692,22.43636,NULL," - "
3.1.3,Ἀμύκλαις,http://pleiades.stoa.org/places/570074,35.0133,24.76084,"settlement,port"," - "
3.1.3,Ἀμύκλας,http://pleiades.stoa.org/places/570074,35.0133,24.76084,"settlement,port"," - "
3.1.3,Λακωνικῇ,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.1.3,πόλισμα,http://pleiades.stoa.org/places/570074,35.0133,24.76084,"settlement,port"," - "
3.1.4,Ἄργους,http://pleiades.stoa.org/places/570106,37.631561,22.719464,settlement," - "
3.1.4,Θαλάμαις,http://pleiades.stoa.org/places/570715,36.786208,22.325671,settlement," - "
3.1.4,Λακεδαιμόνιοί,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.1.4,Μεσσηνίαν,http://pleiades.stoa.org/places/570480,37.06945533333334,21.9323415,region,NULL
3.1.4,Μεσσηνίας,http://pleiades.stoa.org/places/570480,37.06945533333334,21.9323415,region," - "
3.1.4,Μεσσηνίων,http://pleiades.stoa.org/places/570480,37.06945533333334,21.9323415,region," - "
3.1.4,Πελλάναν,http://pleiades.stoa.org/places/570576,38.0446,22.5384,settlement," - "
3.1.5,Ἄργος,http://dare.ht.lu.se/places/21779,37.631561,22.719464,settlement," - "
3.1.5,Λακεδαίμονι,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.1.5,Μεσσήνη,http://dare.ht.lu.se/places/21909,37.175491,21.920439,"sanctuary,settlement,fort"," - "
3.1.6,Δελφοῖς,http://pleiades.stoa.org/places/540726,38.482289,22.501169,"sanctuary,settlement"," - "
3.1.6,Πελοπόννησον,http://pleiades.stoa.org/places/570577,37.25289777692308,22.312752688461543,"peninsula,region"," - "
3.1.7,Καλλίστην,http://pleiades.stoa.org/places/808255902,36.4,25.4,archipelago," - "
3.1.8,Θηραῖοι,http://pleiades.stoa.org/places/599973,36.36399,25.478129,"island,settlement"," - "
3.1.8,νήσῳ,http://pleiades.stoa.org/places/599973,36.36399,25.478129,"island,settlement"," - "
3.2.1,Αἰολίδα,http://pleiades.stoa.org/places/550406,38.846442875,26.950801749999997,region," - "
3.2.1,Ἀχαΐᾳ,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region," - "
3.2.1,Ἰωνίας,http://pleiades.stoa.org/places/550597,38.258572855555556,27.36601213333333,region," - "
3.2.1,Λακεδαιμόνιοι,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.2.1,Λέσβον,http://pleiades.stoa.org/places/550696,39.20874,26.10052,island," - "
3.2.1,Μυσῶν,http://pleiades.stoa.org/places/550710,38.75,28.25,"labeled feature"," - "
3.2.1,Πάτρας,http://pleiades.stoa.org/places/570567,38.243265,21.738518,settlement," - "
3.2.2,Ἀργεῖοι,http://pleiades.stoa.org/places/570104,37.6566371145232,22.92059272180843,region," - "
3.2.2,Ἀργείων,http://pleiades.stoa.org/places/570104,37.6566371145232,22.92059272180843,region," - "
3.2.2,Ἀργολίδα,http://pleiades.stoa.org/places/570104,37.6566371145232,22.92059272180843,region," - "
3.2.2,Κυνουρέας,http://pleiades.stoa.org/places/570395,37.25,22.75,region," - "
3.2.2,Κυνουρεῖς,http://pleiades.stoa.org/places/570395,37.25,22.75,region," - "
3.2.2,Κυνουριακῆς,http://pleiades.stoa.org/places/570395,37.25,22.75,region," - "
3.2.2,Λακεδαιμόνιοι,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.2.2,Σπάρτῃ,http://pleiades.stoa.org/places/570685,37.08149,22.42454,"theatre,temple,settlement,temple-2"," - "
3.2.3,Ἀργείους,http://pleiades.stoa.org/places/570104,37.6566371145232,22.92059272180843,region," - "
3.2.3,Κυνουριακὴν,http://pleiades.stoa.org/places/570395,37.25,22.75,region," - "
3.2.3,Λακεδαιμονίοις,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.2.3,Σπάρτῃ,http://pleiades.stoa.org/places/570685,37.08149,22.42454,"theatre,temple,settlement,temple-2"," - "
3.2.4,Κνωσσός,http://pleiades.stoa.org/places/589872,35.297847,25.163106,"settlement,architecturalcomplex"," - "
3.2.4,Κρῆτες,http://pleiades.stoa.org/places/589748,35.21984439173344,24.995769971494504,island," - "
3.2.4,Λακεδαιμονίοις,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.2.5,Αἴγυν,http://pleiades.stoa.org/places/570052,37.246287,22.165456,settlement," - "
3.2.5,Αἰγῦται,http://pleiades.stoa.org/places/570052,37.246287,22.165456,settlement," - historical|Aigytai|proxyArchelaus enslaved them for pro-Arcadian sympathies"
3.2.5,Ἀρκάδων,http://pleiades.stoa.org/places/570102,37.567419268449626,22.165323097346306,region," - "
3.2.5,Λακεδαιμόνιοι,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.2.5,Λακεδαιμονίων,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.2.6,Ἀμυκλαιεῖς,http://pleiades.stoa.org/places/570074,35.0133,24.76084,"settlement,port"," - "
3.2.6,Ἀμυκλαιεῦσιν,http://pleiades.stoa.org/places/570074,35.0133,24.76084,"settlement,port"," - "
3.2.6,Ἀμύκλας,http://pleiades.stoa.org/places/570074,35.0133,24.76084,"settlement,port"," - "
3.2.6,"Ἀρτέμιδος ἱερῷ",http://topostext.org/place/371222SLim,37.1109,22.1714,NULL," - built|hieron|Artemis LimnatisOn border of Lakonia and Messenia"
3.2.6,Ἀχαιῶν,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region," - "
3.2.6,Γεράνθρας,http://pleiades.stoa.org/places/570263,36.992193,22.706912,settlement," - "
3.2.6,Γερανθρᾶται,http://pleiades.stoa.org/places/570263,36.992193,22.706912,settlement," - "
3.2.6,Λακεδαιμόνιοι,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region," - "
3.2.6,Λίμναις,http://topostext.org/place/371222ULim,37.1217,22.1918,NULL," - "
3.2.6,Μεσσηνίας,http://pleiades.stoa.org/places/570480,37.06945533333334,21.9323415,region," - "
3.2.6,Μεσσηνίων,http://pleiades.stoa.org/places/570480,37.06945533333334,21.9323415,region," - "
3.2.6,Πελοποννήσου,http://pleiades.stoa.org/places/570577,37.25289777692308,22.312752688461543,"peninsula,region"," - "
3.2.6,Φᾶριν,http://pleiades.stoa.org/places/570591,37.029321,22.2805645,settlement," - builtcontrolled by Achaians"
3.2.6,Φαρῖται,http://pleiades.stoa.org/places/570591,37.029321,22.2805645,settlement," - "
3.2.7,Ἀργείους,http://pleiades.stoa.org/places/570104,37.6566371145232,22.92059272180843,region," - "
3.2.7,Ἀχαιῶν,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region," - "
3.2.7,Ἕλος,http://topostext.org/place/368226UHel,36.8432,22.6075,NULL," - "
3.2.7,Κρησὶ,http://pleiades.stoa.org/places/589748,35.21984439173344,24.995769971494504,island," - "
3.2.7,Κρῆτας,http://pleiades.stoa.org/places/589748,35.21984439173344,24.995769971494504,island," - "
3.2.7,Κρήτην,http://pleiades.stoa.org/places/589748,35.21984439173344,24.995769971494504,island," - "
